"date_GMT","RH","temp","purpleair_pm2.5","pm2.5c"
2020-04-11 01:00:00,64.07,27.7777777777778,31.36,34.2971343661238
2020-04-11 02:00:00,63.93,27.7777777777778,20.88,28.5758208114163
2020-04-11 03:00:00,63.37,27.7777777777778,22.05,29.5318426181829
2020-04-11 04:00:00,64.7,27.7777777777778,28.525,32.3813002961738
2020-04-11 05:00:00,66.73,27.9055555555556,26.74,30.1109414659982
2020-04-11 06:00:00,63.6,29.3722222222222,29.2,31.3171661518908
2020-04-11 07:00:00,60.1,30.1833333333333,29.22,32.2176664522459
2020-04-11 08:00:00,55.97,31.7611111111111,30.2,33.0137881870545
2020-04-11 09:00:00,52.83,33.2388888888889,32.66,34.2112814937984
2020-04-11 10:00:00,51.33,34.6111111111111,30.78,32.2388386481648
2020-04-11 11:00:00,48.97,35.9833333333333,27.63,30.0377495743591
2020-04-11 12:00:00,45.13,37.1833333333333,25.93,29.6754804040797
2020-04-11 13:00:00,43.68,36.6888888888889,20.8233333333333,28.2830828027745
2020-04-11 14:00:00,68.46,28.0333333333333,34.41,33.2373018908462
2020-04-11 15:00:00,62.7,29.7944444444444,38.69,36.5227222505374
2020-04-11 16:00:00,60,29.35,34.87,36.4671300499787
2020-04-11 17:00:00,62.23,28.9833333333333,43.05,40.2338988411158
2020-04-11 18:00:00,61.87,29.4444444444444,60.17,49.3135593266625
2020-04-11 19:00:00,64.1,29.4055555555556,37.59,35.6409408224937
2020-04-11 20:00:00,62.97,29.35,45.55,40.7392044517341
2020-04-11 21:00:00,63.73,29.2222222222222,44.915,40.132751742399
2020-04-11 22:00:00,63.47,29.2055555555556,43.97,39.774569659958
2020-04-11 23:00:00,65.33,28.7944444444444,27.875,30.3711357997573
2020-04-12 00:00:00,64.67,28.8333333333333,21.0033333333333,26.8830502046796
2020-04-12 01:00:00,64.1,28.65,25.02,29.654632697261
2020-04-12 02:00:00,63.37,28.8722222222222,20.8233333333333,27.4501666721553
2020-04-12 03:00:00,63.63,28.5944444444444,21.27,27.9100754495228
2020-04-12 04:00:00,64.93,28.3333333333333,21.1133333333333,27.441552272207
2020-04-12 05:00:00,69.5,27.9833333333333,26.41,28.3018268326854
2020-04-12 06:00:00,72.93,26.9555555555556,12.565,20.0684191034756
2020-04-12 07:00:00,71.97,27.4611111111111,13.78,20.6217451960413
2020-04-12 08:00:00,70.59,27.9111111111111,10.42,18.9464895796493
2020-04-12 09:00:00,67.97,29.3888888888889,16.31,21.7551441561642
2020-04-12 10:00:00,60.17,31.2388888888889,16.39,23.7272473456317
2020-04-12 11:00:00,56.87,32.35,17.895,24.9545722019056
2020-04-12 12:00:00,53.73,33.9055555555556,19.22,25.4243774135088
2020-04-12 13:00:00,52.13,34.1277777777778,19.06,25.9329039868357
2020-04-12 14:00:00,53.17,32.7611111111111,8.25,21.1305243125834
2020-04-12 15:00:00,52.83,32.1277777777778,9.33666666666667,22.731047359917
2020-04-12 16:00:00,53.97,31.0388888888889,9.9,23.8102172784578
2020-04-12 17:00:00,56.53,30.5555555555556,25.7575,31.7925311988065
2020-04-12 18:00:00,58.1,30.15,29.49,33.5121858119606
2020-04-12 19:00:00,61.57,28.9444444444444,17.62,26.577372404904
2020-04-12 20:00:00,61.33,28.6111111111111,13.935,25.0980875093284
2020-04-12 21:00:00,60.9,28.5166666666667,15.35,26.2390781262276
2020-04-12 22:00:00,61.2,28.6111111111111,12.82,24.5528249575716
2020-04-12 23:00:00,63.23,28.3333333333333,13.02,23.9006307282025
2020-04-13 00:00:00,65,28.0944444444444,10.24,21.6930918807114
2020-04-13 01:00:00,66.13,27.7777777777778,5.83,19.036161912612
2020-04-13 02:00:00,68.23,27.7777777777778,5.9,17.9173713390031
2020-04-13 03:00:00,68.93,27.7777777777778,10.64,20.154126734264
2020-04-13 04:00:00,69.03,27.7777777777778,16.39,23.2804255163836
2020-04-13 05:00:00,69,27.7388888888889,19.42,25.0232827688908
2020-04-13 06:00:00,67.84,27.8388888888889,22.58,27.2828819377855
2020-04-13 07:00:00,65.17,28.85,34.93,34.2915735257081
2020-04-13 08:00:00,59.37,31.0388888888889,34.5433333333333,34.4686505670588
