Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kampala,PM2.5 - Principal,2020-03-07 03:00 PM,2020,03,07,15,37.1,105,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-07 04:00 PM,2020,03,07,16,36.5,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-07 05:00 PM,2020,03,07,17,34.7,99,Moderate,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-07 06:00 PM,2020,03,07,18,35.8,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-07 07:00 PM,2020,03,07,19,38.4,108,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-07 08:00 PM,2020,03,07,20,47.7,131,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-07 09:00 PM,2020,03,07,21,53.8,146,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-07 10:00 PM,2020,03,07,22,61.4,154,Unhealthy,69.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-07 11:00 PM,2020,03,07,23,67.7,157,Unhealthy,74.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 12:00 AM,2020,03,08,00,60.8,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 01:00 AM,2020,03,08,01,53.9,146,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 03:00 AM,2020,03,08,03,45.9,127,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 03:00 AM,2020,03,08,03,42.9,119,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 04:00 AM,2020,03,08,04,45.9,127,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 05:00 AM,2020,03,08,05,50.4,138,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 06:00 AM,2020,03,08,06,57.0,152,Unhealthy,64.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 07:00 AM,2020,03,08,07,67.6,157,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 08:00 AM,2020,03,08,08,103.3,176,Unhealthy,139.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 09:00 AM,2020,03,08,09,86.6,167,Unhealthy,70.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 10:00 AM,2020,03,08,10,64.8,156,Unhealthy,43.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 11:00 AM,2020,03,08,11,56.9,152,Unhealthy,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 12:00 PM,2020,03,08,12,49.9,136,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 01:00 PM,2020,03,08,13,43.9,122,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 02:00 PM,2020,03,08,14,36.9,104,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 03:00 PM,2020,03,08,15,41.4,116,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 04:00 PM,2020,03,08,16,39.7,111,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 05:00 PM,2020,03,08,17,40.3,113,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 06:00 PM,2020,03,08,18,34.6,98,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 07:00 PM,2020,03,08,19,41.3,115,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 08:00 PM,2020,03,08,20,45.6,126,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 09:00 PM,2020,03,08,21,45.6,126,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 10:00 PM,2020,03,08,22,54.1,147,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-08 11:00 PM,2020,03,08,23,54.0,147,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 12:00 AM,2020,03,09,00,54.0,147,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 01:00 AM,2020,03,09,01,50.5,138,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 02:00 AM,2020,03,09,02,41.7,116,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 03:00 AM,2020,03,09,03,34.8,99,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 04:00 AM,2020,03,09,04,30.9,91,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 05:00 AM,2020,03,09,05,30.4,89,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 06:00 AM,2020,03,09,06,30.2,89,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 07:00 AM,2020,03,09,07,31.1,91,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 08:00 AM,2020,03,09,08,42.0,117,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 09:00 AM,2020,03,09,09,49.0,134,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 10:00 AM,2020,03,09,10,52.5,143,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 11:00 AM,2020,03,09,11,47.7,131,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 12:00 PM,2020,03,09,12,46.8,129,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 01:00 PM,2020,03,09,13,39.9,112,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 02:00 PM,2020,03,09,14,32.9,95,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 03:00 PM,2020,03,09,15,29.9,88,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 04:00 PM,2020,03,09,16,28.4,85,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 05:00 PM,2020,03,09,17,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 06:00 PM,2020,03,09,18,25.3,79,Moderate,23.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 07:00 PM,2020,03,09,19,28.1,85,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 08:00 PM,2020,03,09,20,27.0,82,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 09:00 PM,2020,03,09,21,32.5,94,Moderate,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 10:00 PM,2020,03,09,22,43.7,121,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-09 11:00 PM,2020,03,09,23,54.8,149,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 12:00 AM,2020,03,10,00,51.9,141,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 01:00 AM,2020,03,10,01,43.9,122,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 02:00 AM,2020,03,10,02,37.4,106,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 03:00 AM,2020,03,10,03,44.7,124,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 04:00 AM,2020,03,10,04,47.3,130,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 05:00 AM,2020,03,10,05,59.1,153,Unhealthy,71.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 06:00 AM,2020,03,10,06,56.6,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 07:00 AM,2020,03,10,07,67.3,157,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 08:00 AM,2020,03,10,08,65.6,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 09:00 AM,2020,03,10,09,65.8,156,Unhealthy,66.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 10:00 AM,2020,03,10,10,66.9,157,Unhealthy,68.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 11:00 AM,2020,03,10,11,53.9,146,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 12:00 PM,2020,03,10,12,47.9,132,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 01:00 PM,2020,03,10,13,41.9,117,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 02:00 PM,2020,03,10,14,36.4,103,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 03:00 PM,2020,03,10,15,31.2,91,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 04:00 PM,2020,03,10,16,30.1,89,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 05:00 PM,2020,03,10,17,30.5,90,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 06:00 PM,2020,03,10,18,28.2,85,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 07:00 PM,2020,03,10,19,35.1,99,Moderate,42.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 08:00 PM,2020,03,10,20,41.5,116,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 09:00 PM,2020,03,10,21,66.7,157,Unhealthy,92.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 10:00 PM,2020,03,10,22,91.8,170,Unhealthy,117.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-10 11:00 PM,2020,03,10,23,82.4,165,Unhealthy,73.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 12:00 AM,2020,03,11,00,68.7,158,Unhealthy,55.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 01:00 AM,2020,03,11,01,59.3,153,Unhealthy,50.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 02:00 AM,2020,03,11,02,54.6,148,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 03:00 AM,2020,03,11,03,53.8,146,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 04:00 AM,2020,03,11,04,47.4,130,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 05:00 AM,2020,03,11,05,46.2,127,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 06:00 AM,2020,03,11,06,50.1,137,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 07:00 AM,2020,03,11,07,65.0,156,Unhealthy,80.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 08:00 AM,2020,03,11,08,59.0,153,Unhealthy,53.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 09:00 AM,2020,03,11,09,55.5,151,Unhealthy,52.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 10:00 AM,2020,03,11,10,48.4,133,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 11:00 AM,2020,03,11,11,39.1,110,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 12:00 PM,2020,03,11,12,38.0,107,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 01:00 PM,2020,03,11,13,34.5,98,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 02:00 PM,2020,03,11,14,30.2,89,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 03:00 PM,2020,03,11,15,29.6,88,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 04:00 PM,2020,03,11,16,28.3,85,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 05:00 PM,2020,03,11,17,28.6,86,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 06:00 PM,2020,03,11,18,26.8,82,Moderate,25.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 07:00 PM,2020,03,11,19,29.9,88,Moderate,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 08:00 PM,2020,03,11,20,34.9,99,Moderate,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 09:00 PM,2020,03,11,21,45.4,125,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 10:00 PM,2020,03,11,22,56.2,151,Unhealthy,67.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-11 11:00 PM,2020,03,11,23,51.1,139,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 12:00 AM,2020,03,12,00,55.0,149,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 01:00 AM,2020,03,12,01,51.5,140,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 02:00 AM,2020,03,12,02,46.7,129,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 03:00 AM,2020,03,12,03,45.8,126,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 04:00 AM,2020,03,12,04,33.9,97,Moderate,22.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 05:00 AM,2020,03,12,05,30.4,89,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 06:00 AM,2020,03,12,06,27.2,83,Moderate,24.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 07:00 AM,2020,03,12,07,34.1,97,Moderate,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 08:00 AM,2020,03,12,08,40.5,113,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 09:00 AM,2020,03,12,09,59.2,153,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 10:00 AM,2020,03,12,10,70.1,159,Unhealthy,81.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 11:00 AM,2020,03,12,11,58.5,153,Unhealthy,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 12:00 PM,2020,03,12,12,45.7,126,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 01:00 PM,2020,03,12,13,34.3,98,Moderate,23.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 02:00 PM,2020,03,12,14,30.6,90,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 03:00 PM,2020,03,12,15,29.3,87,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 04:00 PM,2020,03,12,16,30.6,90,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 05:00 PM,2020,03,12,17,36.8,104,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 06:00 PM,2020,03,12,18,36.9,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 07:00 PM,2020,03,12,19,37.4,106,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 08:00 PM,2020,03,12,20,42.2,117,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 09:00 PM,2020,03,12,21,61.6,154,Unhealthy,81.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 10:00 PM,2020,03,12,22,67.3,157,Unhealthy,73.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-12 11:00 PM,2020,03,12,23,64.1,155,Unhealthy,61.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 12:00 AM,2020,03,13,00,55.0,149,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 01:00 AM,2020,03,13,01,45.5,126,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 02:00 AM,2020,03,13,02,39.2,110,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 03:00 AM,2020,03,13,03,36.6,104,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 04:00 AM,2020,03,13,04,32.3,93,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 05:00 AM,2020,03,13,05,30.1,89,Moderate,28.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 06:00 AM,2020,03,13,06,40.0,112,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 07:00 AM,2020,03,13,07,48.5,133,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 08:00 AM,2020,03,13,08,42.7,119,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 09:00 AM,2020,03,13,09,36.3,103,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 10:00 AM,2020,03,13,10,38.6,109,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 11:00 AM,2020,03,13,11,43.8,121,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 12:00 PM,2020,03,13,12,39.9,112,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 01:00 PM,2020,03,13,13,38.4,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 02:00 PM,2020,03,13,14,32.7,94,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 03:00 PM,2020,03,13,15,31.8,92,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 04:00 PM,2020,03,13,16,27.9,84,Moderate,24.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 05:00 PM,2020,03,13,17,32.4,94,Moderate,37.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 06:00 PM,2020,03,13,18,33.2,95,Moderate,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 07:00 PM,2020,03,13,19,33.1,95,Moderate,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 08:00 PM,2020,03,13,20,35.5,101,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 09:00 PM,2020,03,13,21,46.2,127,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 10:00 PM,2020,03,13,22,51.1,139,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-13 11:00 PM,2020,03,13,23,47.0,129,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 12:00 AM,2020,03,14,00,43.5,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 01:00 AM,2020,03,14,01,39.7,111,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 02:00 AM,2020,03,14,02,32.8,95,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 03:00 AM,2020,03,14,03,28.4,85,Moderate,24.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 04:00 AM,2020,03,14,04,26.2,81,Moderate,24.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 05:00 AM,2020,03,14,05,26.1,80,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 06:00 AM,2020,03,14,06,26.5,81,Moderate,27.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 07:00 AM,2020,03,14,07,35.7,101,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 08:00 AM,2020,03,14,08,41.3,115,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 09:00 AM,2020,03,14,09,47.1,130,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 10:00 AM,2020,03,14,10,49.5,135,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 11:00 AM,2020,03,14,11,41.7,116,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 12:00 PM,2020,03,14,12,37.3,105,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 01:00 PM,2020,03,14,13,33.1,95,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 02:00 PM,2020,03,14,14,36.6,104,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 03:00 PM,2020,03,14,15,34.3,98,Moderate,32.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 04:00 PM,2020,03,14,16,31.6,92,Moderate,29.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 05:00 PM,2020,03,14,17,28.8,86,Moderate,26.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 06:00 PM,2020,03,14,18,29.4,87,Moderate,30.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 07:00 PM,2020,03,14,19,30.2,89,Moderate,31.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 08:00 PM,2020,03,14,20,34.6,98,Moderate,39.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 09:00 PM,2020,03,14,21,38.7,109,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 10:00 PM,2020,03,14,22,47.4,130,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-14 11:00 PM,2020,03,14,23,52.2,142,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-15 12:00 AM,2020,03,15,00,59.6,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-15 01:00 AM,2020,03,15,01,54.8,149,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-15 02:00 AM,2020,03,15,02,47.9,132,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-15 03:00 AM,2020,03,15,03,56.9,152,Unhealthy,66.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-15 04:00 AM,2020,03,15,04,45.9,127,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2020-03-15 05:00 AM,2020,03,15,05,50.9,139,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
